PedidoID,ProductoID,Cantidad,distancia_km,Caducidad,Urgencia_3_Combinada_60_40
38,14,20,372.78,6,0.26775645208469273
38,4,100,372.78,3,0.36775645208469276
39,24,60,830.4,21,0.40226357356614095
39,39,60,830.4,30,0.3936921449947124
39,27,60,830.4,30,0.3936921449947124
39,43,10,830.4,3,0.5736921449947123
39,3,50,830.4,21,0.40226357356614095
39,39,90,830.4,30,0.3936921449947124
39,42,10,830.4,30,0.3936921449947124
39,39,70,830.4,30,0.3936921449947124
39,18,10,830.4,6,0.47369214499471235
39,14,30,830.4,6,0.47369214499471235
39,25,40,830.4,15,0.41369214499471235
39,12,30,830.4,15,0.41369214499471235
39,28,70,830.4,12,0.42369214499471236
39,7,40,830.4,12,0.42369214499471236
39,9,70,830.4,6,0.47369214499471235
39,5,80,830.4,3,0.5736921449947123
39,8,70,830.4,12,0.42369214499471236
39,23,90,830.4,18,0.4070254783280457
39,1,70,830.4,9,0.440358811661379
40,8,10,256.17,12,0.16528024660801477
40,9,80,256.17,6,0.21528024660801476
40,22,30,256.17,24,0.14028024660801477
40,45,20,256.17,18,0.1486135799413481
40,15,30,256.17,12,0.16528024660801477
40,31,10,256.17,24,0.14028024660801477
40,2,40,256.17,27,0.137502468830237
40,32,100,256.17,18,0.1486135799413481
40,32,50,256.17,18,0.1486135799413481
40,31,50,256.17,24,0.14028024660801477
40,36,80,256.17,15,0.1552802466080148
40,13,10,256.17,30,0.13528024660801477
40,32,80,256.17,18,0.1486135799413481
40,41,100,256.17,18,0.1486135799413481
40,12,70,256.17,15,0.1552802466080148
40,28,10,256.17,12,0.16528024660801477
40,46,70,256.17,15,0.1552802466080148
40,50,70,256.17,9,0.18194691327468143
40,26,20,256.17,3,0.3152802466080148
40,23,30,256.17,18,0.1486135799413481
41,28,100,837.68,12,0.4269682514681727
41,45,100,837.68,18,0.410301584801506
41,46,20,837.68,15,0.4169682514681727
41,11,100,837.68,21,0.4055396800396013
41,20,60,837.68,3,0.5769682514681727
41,41,80,837.68,18,0.410301584801506
41,43,70,837.68,3,0.5769682514681727
41,15,90,837.68,12,0.4269682514681727
41,47,40,837.68,21,0.4055396800396013
41,42,10,837.68,30,0.3969682514681727
41,18,90,837.68,6,0.4769682514681727
41,24,90,837.68,21,0.4055396800396013
41,2,100,837.68,27,0.3991904736903949
41,1,60,837.68,9,0.44363491813483935
41,22,90,837.68,24,0.4019682514681727
41,45,20,837.68,18,0.410301584801506
41,8,60,837.68,12,0.4269682514681727
41,35,50,837.68,18,0.410301584801506
41,10,70,837.68,15,0.4169682514681727
41,6,10,837.68,18,0.410301584801506
42,20,30,455.56,3,0.40500866278154035
42,43,10,455.56,3,0.40500866278154035
42,5,90,455.56,3,0.40500866278154035
42,29,50,455.56,30,0.2250086627815404
42,33,10,455.56,24,0.2300086627815404
42,49,80,455.56,21,0.23358009135296898
42,24,60,455.56,21,0.23358009135296898
42,22,10,455.56,24,0.2300086627815404
42,32,10,455.56,18,0.23834199611487372
42,42,100,455.56,30,0.2250086627815404
42,25,80,455.56,15,0.2450086627815404
42,35,80,455.56,18,0.23834199611487372
42,45,70,455.56,18,0.23834199611487372
42,34,10,455.56,24,0.2300086627815404
42,1,60,455.56,9,0.27167532944820705
42,14,50,455.56,6,0.3050086627815404
42,22,70,455.56,24,0.2300086627815404
42,15,80,455.56,12,0.2550086627815404
42,9,10,455.56,6,0.3050086627815404
43,13,10,256.17,30,0.13528024660801477
43,14,20,256.17,6,0.21528024660801476
43,24,20,256.17,21,0.14385167517944336
43,36,30,256.17,15,0.1552802466080148
43,6,60,256.17,18,0.1486135799413481
43,5,80,256.17,3,0.3152802466080148
43,9,90,256.17,6,0.21528024660801476
43,43,50,256.17,3,0.3152802466080148
43,26,100,256.17,3,0.3152802466080148
43,44,40,256.17,21,0.14385167517944336
43,45,20,256.17,18,0.1486135799413481
43,16,70,256.17,12,0.16528024660801477
43,41,70,256.17,18,0.1486135799413481
43,35,100,256.17,18,0.1486135799413481
43,42,60,256.17,30,0.13528024660801477
43,17,40,256.17,30,0.13528024660801477
43,22,40,256.17,24,0.14028024660801477
43,50,40,256.17,9,0.18194691327468143
43,1,10,256.17,9,0.18194691327468143
43,1,70,256.17,9,0.18194691327468143
44,38,60,711.53,9,0.3868655731311268
44,9,50,711.53,6,0.4201989064644601
44,36,60,711.53,15,0.3601989064644601
44,28,70,711.53,12,0.37019890646446013
44,1,30,711.53,9,0.3868655731311268
44,17,70,711.53,30,0.34019890646446016
44,38,70,711.53,9,0.3868655731311268
44,36,10,711.53,15,0.3601989064644601
44,38,90,711.53,9,0.3868655731311268
44,37,60,711.53,9,0.3868655731311268
44,27,100,711.53,30,0.34019890646446016
44,35,30,711.53,18,0.35353223979779347
44,24,30,711.53,21,0.3487703350358887
44,40,20,711.53,12,0.37019890646446013
44,2,10,711.53,27,0.34242112868668234
44,10,70,711.53,15,0.3601989064644601
44,13,40,711.53,30,0.34019890646446016
44,18,10,711.53,6,0.4201989064644601
44,48,80,711.53,9,0.3868655731311268
44,45,30,711.53,18,0.35353223979779347
45,4,30,711.53,3,0.5201989064644601
45,43,90,711.53,3,0.5201989064644601
45,24,80,711.53,21,0.3487703350358887
45,46,70,711.53,15,0.3601989064644601
45,12,40,711.53,15,0.3601989064644601
45,49,10,711.53,21,0.3487703350358887
45,30,100,711.53,21,0.3487703350358887
45,26,60,711.53,3,0.5201989064644601
45,50,70,711.53,9,0.3868655731311268
45,17,20,711.53,30,0.34019890646446016
45,48,90,711.53,9,0.3868655731311268
45,1,10,711.53,9,0.3868655731311268
45,2,70,711.53,27,0.34242112868668234
45,1,60,711.53,9,0.3868655731311268
45,1,50,711.53,9,0.3868655731311268
45,44,100,711.53,21,0.3487703350358887
45,7,90,711.53,12,0.37019890646446013
45,27,60,711.53,30,0.34019890646446016
45,31,40,711.53,24,0.34519890646446016
46,20,20,830.4,3,0.5736921449947123
46,3,100,830.4,21,0.40226357356614095
46,30,100,830.4,21,0.40226357356614095
46,7,70,830.4,12,0.42369214499471236
46,26,10,830.4,3,0.5736921449947123
46,41,100,830.4,18,0.4070254783280457
46,28,40,830.4,12,0.42369214499471236
46,3,10,830.4,21,0.40226357356614095
46,42,40,830.4,30,0.3936921449947124
46,30,80,830.4,21,0.40226357356614095
46,8,60,830.4,12,0.42369214499471236
46,5,50,830.4,3,0.5736921449947123
46,45,80,830.4,18,0.4070254783280457
46,34,90,830.4,24,0.3986921449947124
46,21,60,830.4,6,0.47369214499471235
46,4,70,830.4,3,0.5736921449947123
46,15,80,830.4,12,0.42369214499471236
46,25,40,830.4,15,0.41369214499471235
46,14,50,830.4,6,0.47369214499471235
47,9,80,583.14,6,0.3624215286996827
47,28,100,583.14,12,0.3124215286996827
47,28,70,583.14,12,0.3124215286996827
47,14,10,583.14,6,0.3624215286996827
47,44,90,583.14,21,0.2909929572711113
47,43,10,583.14,3,0.46242152869968267
47,50,100,583.14,9,0.32908819536634937
47,34,80,583.14,24,0.28742152869968274
47,6,30,583.14,18,0.29575486203301604
47,5,30,583.14,3,0.46242152869968267
47,5,50,583.14,3,0.46242152869968267
47,16,40,583.14,12,0.3124215286996827
47,8,80,583.14,12,0.3124215286996827
47,46,10,583.14,15,0.3024215286996827
47,42,80,583.14,30,0.28242152869968273
47,15,20,583.14,12,0.3124215286996827
47,37,20,583.14,9,0.32908819536634937
47,26,60,583.14,3,0.46242152869968267
47,5,70,583.14,3,0.46242152869968267
47,17,40,583.14,30,0.28242152869968273
49,8,40,472.04,12,0.26242490380937383
49,14,40,472.04,6,0.3124249038093738
49,4,50,472.04,3,0.4124249038093738
49,24,20,472.04,21,0.24099633238080242
49,47,30,472.04,21,0.24099633238080242
49,44,70,472.04,21,0.24099633238080242
49,7,70,472.04,12,0.26242490380937383
49,37,90,472.04,9,0.2790915704760405
49,4,10,472.04,3,0.4124249038093738
49,49,90,472.04,21,0.24099633238080242
49,45,20,472.04,18,0.24575823714270717
49,48,50,472.04,9,0.2790915704760405
49,17,30,472.04,30,0.23242490380937383
49,43,80,472.04,3,0.4124249038093738
49,45,50,472.04,18,0.24575823714270717
49,17,50,472.04,30,0.23242490380937383
49,43,90,472.04,3,0.4124249038093738
49,30,90,472.04,21,0.24099633238080242
49,35,70,472.04,18,0.24575823714270717
50,11,30,82.21,21,0.06556713093175529
50,23,60,82.21,18,0.07032903569366004
50,9,50,82.21,6,0.1369957023603267
50,12,90,82.21,15,0.07699570236032671
50,32,10,82.21,18,0.07032903569366004
50,1,40,82.21,9,0.10366236902699338
50,34,100,82.21,24,0.06199570236032671
50,21,70,82.21,6,0.1369957023603267
50,34,80,82.21,24,0.06199570236032671
50,5,40,82.21,3,0.2369957023603267
50,39,100,82.21,30,0.05699570236032671
50,28,70,82.21,12,0.08699570236032671
50,1,90,82.21,9,0.10366236902699338
50,46,80,82.21,15,0.07699570236032671
50,38,80,82.21,9,0.10366236902699338
50,2,20,82.21,27,0.05921792458254893
50,2,30,82.21,27,0.05921792458254893
50,40,60,82.21,12,0.08699570236032671
50,21,100,82.21,6,0.1369957023603267
50,41,100,82.21,18,0.07032903569366004
52,50,90,372.78,9,0.2344231187513594
52,39,40,372.78,30,0.18775645208469274
52,25,60,372.78,15,0.20775645208469276
52,47,60,372.78,21,0.19632788065612133
52,5,90,372.78,3,0.36775645208469276
52,17,100,372.78,30,0.18775645208469274
52,44,80,372.78,21,0.19632788065612133
52,48,20,372.78,9,0.2344231187513594
52,21,90,372.78,6,0.26775645208469273
52,39,30,372.78,30,0.18775645208469274
52,36,40,372.78,15,0.20775645208469276
52,5,80,372.78,3,0.36775645208469276
52,43,90,372.78,3,0.36775645208469276
52,13,70,372.78,30,0.18775645208469274
52,18,80,372.78,6,0.26775645208469273
52,11,100,372.78,21,0.19632788065612133
52,5,30,372.78,3,0.36775645208469276
52,49,60,372.78,21,0.19632788065612133
52,8,30,372.78,12,0.21775645208469274
52,29,70,372.78,30,0.18775645208469274
53,46,20,132.08,15,0.09943793173278133
53,4,60,132.08,3,0.2594379317327813
53,17,90,132.08,30,0.07943793173278133
53,49,30,132.08,21,0.08800936030420989
53,5,90,132.08,3,0.2594379317327813
53,39,50,132.08,30,0.07943793173278133
53,8,60,132.08,12,0.10943793173278132
53,29,10,132.08,30,0.07943793173278133
53,46,100,132.08,15,0.09943793173278133
53,34,80,132.08,24,0.08443793173278133
53,25,10,132.08,15,0.09943793173278133
53,4,90,132.08,3,0.2594379317327813
53,28,40,132.08,12,0.10943793173278132
53,7,60,132.08,12,0.10943793173278132
53,29,20,132.08,30,0.07943793173278133
53,33,80,132.08,24,0.08443793173278133
53,46,70,132.08,15,0.09943793173278133
53,36,30,132.08,15,0.09943793173278133
53,47,80,132.08,21,0.08800936030420989
53,2,40,132.08,27,0.08166015395500355
54,1,50,661.01,9,0.3641308342521132
54,23,60,661.01,18,0.33079750091877985
54,46,60,661.01,15,0.3374641675854465
54,7,90,661.01,12,0.3474641675854465
54,16,80,661.01,12,0.3474641675854465
54,1,90,661.01,9,0.3641308342521132
54,25,100,661.01,15,0.3374641675854465
54,27,20,661.01,30,0.31746416758544654
54,12,90,661.01,15,0.3374641675854465
54,39,20,661.01,30,0.31746416758544654
54,37,70,661.01,9,0.3641308342521132
54,26,90,661.01,3,0.49746416758544654
54,24,90,661.01,21,0.3260355961568751
54,16,30,661.01,12,0.3474641675854465
54,15,40,661.01,12,0.3474641675854465
54,24,80,661.01,21,0.3260355961568751
54,46,50,661.01,15,0.3374641675854465
54,48,50,661.01,9,0.3641308342521132
54,26,30,661.01,3,0.49746416758544654
54,18,100,661.01,6,0.3974641675854465
55,31,60,256.17,24,0.14028024660801477
55,25,40,256.17,15,0.1552802466080148
55,33,10,256.17,24,0.14028024660801477
55,27,30,256.17,30,0.13528024660801477
55,9,100,256.17,6,0.21528024660801476
55,31,50,256.17,24,0.14028024660801477
55,39,40,256.17,30,0.13528024660801477
55,31,70,256.17,24,0.14028024660801477
55,5,100,256.17,3,0.3152802466080148
55,33,20,256.17,24,0.14028024660801477
55,23,20,256.17,18,0.1486135799413481
55,29,80,256.17,30,0.13528024660801477
55,27,40,256.17,30,0.13528024660801477
55,36,80,256.17,15,0.1552802466080148
55,34,60,256.17,24,0.14028024660801477
55,37,100,256.17,9,0.18194691327468143
55,46,80,256.17,15,0.1552802466080148
55,22,30,256.17,24,0.14028024660801477
55,46,90,256.17,15,0.1552802466080148
55,39,10,256.17,30,0.13528024660801477
56,7,80,472.04,12,0.26242490380937383
56,4,30,472.04,3,0.4124249038093738
56,37,90,472.04,9,0.2790915704760405
56,46,90,472.04,15,0.2524249038093738
56,25,30,472.04,15,0.2524249038093738
56,7,70,472.04,12,0.26242490380937383
56,47,80,472.04,21,0.24099633238080242
56,36,40,472.04,15,0.2524249038093738
56,9,70,472.04,6,0.3124249038093738
56,3,60,472.04,21,0.24099633238080242
56,8,40,472.04,12,0.26242490380937383
56,19,10,472.04,21,0.24099633238080242
56,37,50,472.04,9,0.2790915704760405
56,11,40,472.04,21,0.24099633238080242
56,5,30,472.04,3,0.4124249038093738
56,44,80,472.04,21,0.24099633238080242
56,30,50,472.04,21,0.24099633238080242
56,43,90,472.04,3,0.4124249038093738
57,18,70,372.78,6,0.26775645208469273
57,44,80,372.78,21,0.19632788065612133
57,11,50,372.78,21,0.19632788065612133
57,49,10,372.78,21,0.19632788065612133
57,38,80,372.78,9,0.2344231187513594
57,28,80,372.78,12,0.21775645208469274
57,1,40,372.78,9,0.2344231187513594
57,28,20,372.78,12,0.21775645208469274
57,2,40,372.78,27,0.18997867430691498
57,43,50,372.78,3,0.36775645208469276
57,49,80,372.78,21,0.19632788065612133
57,47,10,372.78,21,0.19632788065612133
57,35,70,372.78,18,0.20108978541802608
57,26,60,372.78,3,0.36775645208469276
57,49,20,372.78,21,0.19632788065612133
57,42,20,372.78,30,0.18775645208469274
57,3,40,372.78,21,0.19632788065612133
57,41,80,372.78,18,0.20108978541802608
57,34,30,372.78,24,0.19275645208469275
57,10,40,372.78,15,0.20775645208469276
58,9,20,825.56,6,0.4715140742074117
58,43,70,825.56,3,0.5715140742074117
58,44,50,825.56,21,0.4000855027788403
58,20,10,825.56,3,0.5715140742074117
58,44,40,825.56,21,0.4000855027788403
58,38,60,825.56,9,0.4381807408740784
58,1,80,825.56,9,0.4381807408740784
58,7,90,825.56,12,0.4215140742074117
58,5,100,825.56,3,0.5715140742074117
58,6,60,825.56,18,0.40484740754074505
58,5,90,825.56,3,0.5715140742074117
58,35,80,825.56,18,0.40484740754074505
58,4,50,825.56,3,0.5715140742074117
58,5,30,825.56,3,0.5715140742074117
58,16,60,825.56,12,0.4215140742074117
58,26,90,825.56,3,0.5715140742074117
58,32,60,825.56,18,0.40484740754074505
58,47,70,825.56,21,0.4000855027788403
58,17,40,825.56,30,0.39151407420741174
58,8,70,825.56,12,0.4215140742074117
60,42,60,433.31,30,0.21499583736471437
60,42,100,433.31,30,0.21499583736471437
60,41,100,433.31,18,0.2283291706980477
60,16,30,433.31,12,0.24499583736471436
60,35,20,433.31,18,0.2283291706980477
60,39,20,433.31,30,0.21499583736471437
60,38,80,433.31,9,0.261662504031381
60,29,60,433.31,30,0.21499583736471437
60,46,90,433.31,15,0.23499583736471438
60,22,80,433.31,24,0.21999583736471437
60,25,70,433.31,15,0.23499583736471438
60,27,30,433.31,30,0.21499583736471437
60,41,80,433.31,18,0.2283291706980477
60,38,50,433.31,9,0.261662504031381
60,31,80,433.31,24,0.21999583736471437
60,8,80,433.31,12,0.24499583736471436
60,48,80,433.31,9,0.261662504031381
60,25,40,433.31,15,0.23499583736471438
60,43,10,433.31,3,0.39499583736471433
60,23,90,433.31,18,0.2283291706980477
61,39,10,132.08,30,0.07943793173278133
61,28,70,132.08,12,0.10943793173278132
61,5,20,132.08,3,0.2594379317327813
61,30,10,132.08,21,0.08800936030420989
61,11,100,132.08,21,0.08800936030420989
61,33,90,132.08,24,0.08443793173278133
61,24,30,132.08,21,0.08800936030420989
61,25,40,132.08,15,0.09943793173278133
61,9,60,132.08,6,0.1594379317327813
61,37,30,132.08,9,0.126104598399448
61,28,80,132.08,12,0.10943793173278132
61,8,60,132.08,12,0.10943793173278132
61,13,70,132.08,30,0.07943793173278133
61,44,80,132.08,21,0.08800936030420989
61,48,20,132.08,9,0.126104598399448
61,6,70,132.08,18,0.09277126506611466
61,28,40,132.08,12,0.10943793173278132
61,5,70,132.08,3,0.2594379317327813
61,23,80,132.08,18,0.09277126506611466
61,7,90,132.08,12,0.10943793173278132
62,35,20,302.81,18,0.1696022620735174
62,25,100,302.81,15,0.17626892874018407
62,38,20,302.81,9,0.20293559540685074
62,42,20,302.81,30,0.15626892874018405
62,49,50,302.81,21,0.16484035731161262
62,36,30,302.81,15,0.17626892874018407
62,31,90,302.81,24,0.16126892874018406
62,34,90,302.81,24,0.16126892874018406
62,45,30,302.81,18,0.1696022620735174
62,19,30,302.81,21,0.16484035731161262
62,34,80,302.81,24,0.16126892874018406
62,43,80,302.81,3,0.33626892874018405
62,7,90,302.81,12,0.18626892874018405
62,28,90,302.81,12,0.18626892874018405
62,5,60,302.81,3,0.33626892874018405
62,23,20,302.81,18,0.1696022620735174
62,22,40,302.81,24,0.16126892874018406
62,5,30,302.81,3,0.33626892874018405
62,27,30,302.81,30,0.15626892874018405
62,35,80,302.81,18,0.1696022620735174
63,3,90,561.34,21,0.2811826384357492
63,34,60,561.34,24,0.27761120986432064
63,29,50,561.34,30,0.27261120986432064
63,43,90,561.34,3,0.4526112098643206
63,26,70,561.34,3,0.4526112098643206
63,3,80,561.34,21,0.2811826384357492
63,44,40,561.34,21,0.2811826384357492
63,18,80,561.34,6,0.3526112098643206
63,43,60,561.34,3,0.4526112098643206
63,11,70,561.34,21,0.2811826384357492
63,40,30,561.34,12,0.3026112098643206
63,6,30,561.34,18,0.28594454319765394
63,8,20,561.34,12,0.3026112098643206
63,43,70,561.34,3,0.4526112098643206
63,36,10,561.34,15,0.2926112098643206
63,22,50,561.34,24,0.27761120986432064
63,3,40,561.34,21,0.2811826384357492
63,43,50,561.34,3,0.4526112098643206
63,5,60,561.34,3,0.4526112098643206
63,15,30,561.34,12,0.3026112098643206
64,25,50,230.28,15,0.14362936795445852
64,38,30,230.28,9,0.1702960346211252
64,16,30,230.28,12,0.15362936795445853
64,28,100,230.28,12,0.15362936795445853
64,22,100,230.28,24,0.12862936795445853
64,50,100,230.28,9,0.1702960346211252
64,11,90,230.28,21,0.1322007965258871
64,20,10,230.28,3,0.3036293679544585
64,12,100,230.28,15,0.14362936795445852
64,33,70,230.28,24,0.12862936795445853
64,36,20,230.28,15,0.14362936795445852
64,19,70,230.28,21,0.1322007965258871
64,37,90,230.28,9,0.1702960346211252
64,37,40,230.28,9,0.1702960346211252
64,37,30,230.28,9,0.1702960346211252
64,35,50,230.28,18,0.13696270128779187
64,7,60,230.28,12,0.15362936795445853
64,8,10,230.28,12,0.15362936795445853
64,21,20,230.28,6,0.20362936795445852
64,25,80,230.28,15,0.14362936795445852
65,38,10,0.0,9,0.06666666666666667
65,14,90,0.0,6,0.09999999999999999
65,37,10,0.0,9,0.06666666666666667
65,37,90,0.0,9,0.06666666666666667
65,8,30,0.0,12,0.049999999999999996
65,11,40,0.0,21,0.028571428571428567
65,36,60,0.0,15,0.04
65,27,50,0.0,30,0.02
65,22,30,0.0,24,0.024999999999999998
65,39,100,0.0,30,0.02
65,34,100,0.0,24,0.024999999999999998
65,45,50,0.0,18,0.03333333333333333
65,16,40,0.0,12,0.049999999999999996
65,14,40,0.0,6,0.09999999999999999
65,48,90,0.0,9,0.06666666666666667
65,13,80,0.0,30,0.02
65,31,10,0.0,24,0.024999999999999998
65,16,20,0.0,12,0.049999999999999996
65,6,70,0.0,18,0.03333333333333333
66,2,30,132.08,27,0.08166015395500355
66,43,70,132.08,3,0.2594379317327813
66,44,20,132.08,21,0.08800936030420989
66,11,90,132.08,21,0.08800936030420989
66,12,80,132.08,15,0.09943793173278133
66,40,40,132.08,12,0.10943793173278132
66,22,10,132.08,24,0.08443793173278133
66,44,10,132.08,21,0.08800936030420989
66,4,100,132.08,3,0.2594379317327813
66,24,60,132.08,21,0.08800936030420989
66,26,30,132.08,3,0.2594379317327813
66,31,50,132.08,24,0.08443793173278133
66,21,20,132.08,6,0.1594379317327813
66,50,10,132.08,9,0.126104598399448
66,32,60,132.08,18,0.09277126506611466
66,14,40,132.08,6,0.1594379317327813
66,14,80,132.08,6,0.1594379317327813
66,18,50,132.08,6,0.1594379317327813
66,46,80,132.08,15,0.09943793173278133
66,40,20,132.08,12,0.10943793173278132
67,13,100,821.5,30,0.38968701482798196
67,42,50,821.5,30,0.38968701482798196
67,30,100,821.5,21,0.3982584433994105
67,6,20,821.5,18,0.40302034816131527
67,26,30,821.5,3,0.5696870148279819
67,32,60,821.5,18,0.40302034816131527
67,21,40,821.5,6,0.4696870148279819
67,7,80,821.5,12,0.41968701482798193
67,34,50,821.5,24,0.39468701482798196
67,17,90,821.5,30,0.38968701482798196
67,24,40,821.5,21,0.3982584433994105
67,48,80,821.5,9,0.4363536814946486
67,9,30,821.5,6,0.4696870148279819
67,26,100,821.5,3,0.5696870148279819
67,36,70,821.5,15,0.4096870148279819
67,15,30,821.5,12,0.41968701482798193
67,1,80,821.5,9,0.4363536814946486
67,4,90,821.5,3,0.5696870148279819
67,19,20,821.5,21,0.3982584433994105
68,8,30,661.01,12,0.3474641675854465
68,17,80,661.01,30,0.31746416758544654
68,38,10,661.01,9,0.3641308342521132
68,31,50,661.01,24,0.32246416758544655
68,48,30,661.01,9,0.3641308342521132
68,9,40,661.01,6,0.3974641675854465
68,4,90,661.01,3,0.49746416758544654
68,6,40,661.01,18,0.33079750091877985
68,36,60,661.01,15,0.3374641675854465
68,21,100,661.01,6,0.3974641675854465
68,23,70,661.01,18,0.33079750091877985
68,37,80,661.01,9,0.3641308342521132
68,6,90,661.01,18,0.33079750091877985
68,21,40,661.01,6,0.3974641675854465
68,1,80,661.01,9,0.3641308342521132
68,7,60,661.01,12,0.3474641675854465
68,30,100,661.01,21,0.3260355961568751
68,39,30,661.01,30,0.31746416758544654
68,50,30,661.01,9,0.3641308342521132
68,48,10,661.01,9,0.3641308342521132
69,40,100,529.57,12,0.28831424521296944
69,50,70,529.57,9,0.3049809118796361
69,19,90,529.57,21,0.26688567378439804
69,6,80,529.57,18,0.2716475785463028
69,45,90,529.57,18,0.2716475785463028
69,37,60,529.57,9,0.3049809118796361
69,43,80,529.57,3,0.43831424521296947
69,36,90,529.57,15,0.27831424521296944
69,27,20,529.57,30,0.2583142452129695
69,21,10,529.57,6,0.33831424521296943
69,8,100,529.57,12,0.28831424521296944
69,16,80,529.57,12,0.28831424521296944
69,30,70,529.57,21,0.26688567378439804
69,30,100,529.57,21,0.26688567378439804
69,8,20,529.57,12,0.28831424521296944
69,24,30,529.57,21,0.26688567378439804
69,12,60,529.57,15,0.27831424521296944
69,31,50,529.57,24,0.2633142452129695
69,25,20,529.57,15,0.27831424521296944
69,35,50,529.57,18,0.2716475785463028
70,39,20,661.01,30,0.31746416758544654
70,10,20,661.01,15,0.3374641675854465
70,28,90,661.01,12,0.3474641675854465
70,28,20,661.01,12,0.3474641675854465
70,17,80,661.01,30,0.31746416758544654
70,25,90,661.01,15,0.3374641675854465
70,4,10,661.01,3,0.49746416758544654
70,37,100,661.01,9,0.3641308342521132
70,20,80,661.01,3,0.49746416758544654
70,7,70,661.01,12,0.3474641675854465
70,6,80,661.01,18,0.33079750091877985
70,39,10,661.01,30,0.31746416758544654
70,25,20,661.01,15,0.3374641675854465
70,26,10,661.01,3,0.49746416758544654
70,40,20,661.01,12,0.3474641675854465
70,15,50,661.01,12,0.3474641675854465
70,17,30,661.01,30,0.31746416758544654
70,22,40,661.01,24,0.32246416758544655
70,13,30,661.01,30,0.31746416758544654
70,7,10,661.01,12,0.3474641675854465
71,40,20,0.0,12,0.049999999999999996
71,11,50,0.0,21,0.028571428571428567
71,4,30,0.0,3,0.19999999999999998
71,37,60,0.0,9,0.06666666666666667
71,24,10,0.0,21,0.028571428571428567
71,10,20,0.0,15,0.04
71,49,100,0.0,21,0.028571428571428567
71,10,50,0.0,15,0.04
71,2,50,0.0,27,0.02222222222222222
71,23,20,0.0,18,0.03333333333333333
71,36,20,0.0,15,0.04
71,27,50,0.0,30,0.02
71,14,50,0.0,6,0.09999999999999999
71,13,60,0.0,30,0.02
71,42,60,0.0,30,0.02
71,37,100,0.0,9,0.06666666666666667
71,41,60,0.0,18,0.03333333333333333
71,43,30,0.0,3,0.19999999999999998
71,11,90,0.0,21,0.028571428571428567
71,23,80,0.0,18,0.03333333333333333
72,5,90,644.56,3,0.49006142699637734
72,11,60,644.56,21,0.31863285556780596
72,46,10,644.56,15,0.33006142699637736
72,37,60,644.56,9,0.35672809366304403
72,50,10,644.56,9,0.35672809366304403
72,20,30,644.56,3,0.49006142699637734
72,50,60,644.56,9,0.35672809366304403
72,47,60,644.56,21,0.31863285556780596
72,17,90,644.56,30,0.3100614269963774
72,9,40,644.56,6,0.39006142699637736
72,40,70,644.56,12,0.34006142699637737
72,26,90,644.56,3,0.49006142699637734
72,36,60,644.56,15,0.33006142699637736
72,34,70,644.56,24,0.3150614269963774
72,40,80,644.56,12,0.34006142699637737
72,33,50,644.56,24,0.3150614269963774
72,14,30,644.56,6,0.39006142699637736
72,49,50,644.56,21,0.31863285556780596
72,37,20,644.56,9,0.35672809366304403
72,25,100,644.56,15,0.33006142699637736
73,11,50,888.86,21,0.4285714285714286
73,12,60,888.86,15,0.44
73,37,10,888.86,9,0.4666666666666667
73,39,40,888.86,30,0.42000000000000004
73,34,80,888.86,24,0.42500000000000004
73,33,50,888.86,24,0.42500000000000004
73,26,50,888.86,3,0.6
73,35,90,888.86,18,0.43333333333333335
73,16,30,888.86,12,0.45
73,1,90,888.86,9,0.4666666666666667
73,16,100,888.86,12,0.45
73,33,60,888.86,24,0.42500000000000004
73,38,10,888.86,9,0.4666666666666667
73,5,10,888.86,3,0.6
73,25,80,888.86,15,0.44
73,30,70,888.86,21,0.4285714285714286
73,18,40,888.86,6,0.5
73,10,10,888.86,15,0.44
73,50,60,888.86,9,0.4666666666666667
73,5,20,888.86,3,0.6
74,3,90,657.73,21,0.32455954818531607
74,27,10,657.73,30,0.3159881196138875
74,43,20,657.73,3,0.49598811961388745
74,50,10,657.73,9,0.36265478628055414
74,29,30,657.73,30,0.3159881196138875
74,21,70,657.73,6,0.39598811961388747
74,6,50,657.73,18,0.3293214529472208
74,18,30,657.73,6,0.39598811961388747
74,27,30,657.73,30,0.3159881196138875
74,4,100,657.73,3,0.49598811961388745
74,39,40,657.73,30,0.3159881196138875
74,42,20,657.73,30,0.3159881196138875
74,44,90,657.73,21,0.32455954818531607
74,7,60,657.73,12,0.3459881196138875
74,22,100,657.73,24,0.3209881196138875
74,28,60,657.73,12,0.3459881196138875
74,15,80,657.73,12,0.3459881196138875
74,37,30,657.73,9,0.36265478628055414
74,49,70,657.73,21,0.32455954818531607
75,25,60,390.98,15,0.21594671826834375
75,7,40,390.98,12,0.22594671826834373
75,28,10,390.98,12,0.22594671826834373
75,17,60,390.98,30,0.19594671826834373
75,19,40,390.98,21,0.20451814683977232
75,33,10,390.98,24,0.20094671826834373
75,8,20,390.98,12,0.22594671826834373
75,38,20,390.98,9,0.2426133849350104
75,24,20,390.98,21,0.20451814683977232
75,30,50,390.98,21,0.20451814683977232
75,40,70,390.98,12,0.22594671826834373
75,43,40,390.98,3,0.3759467182683437
75,46,100,390.98,15,0.21594671826834375
75,13,80,390.98,30,0.19594671826834373
75,37,100,390.98,9,0.2426133849350104
75,27,70,390.98,30,0.19594671826834373
75,3,80,390.98,21,0.20451814683977232
